Edad simple;Sexo;Periodo;Total
24 años;Mujeres;1 de abril de 2013;""
24 años;Mujeres;1 de enero de 2013;256.779
24 años;Mujeres;1 de octubre de 2012;""
24 años;Mujeres;1 de julio de 2012;260.725
24 años;Mujeres;1 de abril de 2012;""
24 años;Mujeres;1 de enero de 2012;264.764
24 años;Mujeres;1 de octubre de 2011;""
24 años;Mujeres;1 de julio de 2011;268.929
24 años;Mujeres;1 de abril de 2011;""
24 años;Mujeres;1 de enero de 2011;273.762
24 años;Mujeres;1 de octubre de 2010;""
24 años;Mujeres;1 de julio de 2010;279.032
24 años;Mujeres;1 de abril de 2010;""
24 años;Mujeres;1 de enero de 2010;284.680
24 años;Mujeres;1 de octubre de 2009;""
24 años;Mujeres;1 de julio de 2009;290.973
24 años;Mujeres;1 de abril de 2009;""
24 años;Mujeres;1 de enero de 2009;297.007
24 años;Mujeres;1 de octubre de 2008;""
24 años;Mujeres;1 de julio de 2008;300.384
24 años;Mujeres;1 de abril de 2008;""
24 años;Mujeres;1 de enero de 2008;302.882
24 años;Mujeres;1 de octubre de 2007;""
24 años;Mujeres;1 de julio de 2007;307.840
24 años;Mujeres;1 de abril de 2007;""
24 años;Mujeres;1 de enero de 2007;311.807
24 años;Mujeres;1 de octubre de 2006;""
24 años;Mujeres;1 de julio de 2006;314.375
24 años;Mujeres;1 de abril de 2006;""
24 años;Mujeres;1 de enero de 2006;318.053
24 años;Mujeres;1 de octubre de 2005;""
24 años;Mujeres;1 de julio de 2005;323.763
24 años;Mujeres;1 de abril de 2005;""
24 años;Mujeres;1 de enero de 2005;328.349
24 años;Mujeres;1 de octubre de 2004;""
24 años;Mujeres;1 de julio de 2004;329.191
24 años;Mujeres;1 de abril de 2004;""
24 años;Mujeres;1 de enero de 2004;331.761
24 años;Mujeres;1 de octubre de 2003;""
24 años;Mujeres;1 de julio de 2003;336.238
24 años;Mujeres;1 de abril de 2003;""
24 años;Mujeres;1 de enero de 2003;340.289
24 años;Mujeres;1 de octubre de 2002;""
24 años;Mujeres;1 de julio de 2002;338.510
24 años;Mujeres;1 de abril de 2002;""
24 años;Mujeres;1 de enero de 2002;336.277
24 años;Mujeres;1 de octubre de 2001;""
24 años;Mujeres;1 de julio de 2001;339.000
24 años;Mujeres;1 de abril de 2001;""
24 años;Mujeres;1 de enero de 2001;344.022
24 años;Mujeres;1 de octubre de 2000;""
24 años;Mujeres;1 de julio de 2000;343.325
24 años;Mujeres;1 de abril de 2000;""
24 años;Mujeres;1 de enero de 2000;342.728
24 años;Mujeres;1 de octubre de 1999;""
24 años;Mujeres;1 de julio de 1999;341.745
24 años;Mujeres;1 de abril de 1999;""
24 años;Mujeres;1 de enero de 1999;340.741
24 años;Mujeres;1 de octubre de 1998;""
24 años;Mujeres;1 de julio de 1998;337.136
24 años;Mujeres;1 de abril de 1998;""
24 años;Mujeres;1 de enero de 1998;333.624
24 años;Mujeres;1 de octubre de 1997;""
24 años;Mujeres;1 de julio de 1997;333.283
24 años;Mujeres;1 de abril de 1997;""
24 años;Mujeres;1 de enero de 1997;333.009
24 años;Mujeres;1 de octubre de 1996;""
24 años;Mujeres;1 de julio de 1996;330.165
24 años;Mujeres;1 de abril de 1996;""
24 años;Mujeres;1 de enero de 1996;327.252
24 años;Mujeres;1 de octubre de 1995;""
24 años;Mujeres;1 de julio de 1995;325.575
24 años;Mujeres;1 de abril de 1995;""
24 años;Mujeres;1 de enero de 1995;323.953
24 años;Mujeres;1 de octubre de 1994;""
24 años;Mujeres;1 de julio de 1994;322.060
24 años;Mujeres;1 de abril de 1994;""
24 años;Mujeres;1 de enero de 1994;320.069
24 años;Mujeres;1 de octubre de 1993;""
24 años;Mujeres;1 de julio de 1993;318.844
24 años;Mujeres;1 de abril de 1993;""
24 años;Mujeres;1 de enero de 1993;317.573
24 años;Mujeres;1 de octubre de 1992;""
24 años;Mujeres;1 de julio de 1992;319.440
24 años;Mujeres;1 de abril de 1992;""
24 años;Mujeres;1 de enero de 1992;321.305
24 años;Mujeres;1 de octubre de 1991;""
24 años;Mujeres;1 de julio de 1991;317.976
24 años;Mujeres;1 de abril de 1991;""
24 años;Mujeres;1 de enero de 1991;315.115
24 años;Mujeres;1 de octubre de 1990;""
24 años;Mujeres;1 de julio de 1990;316.068
24 años;Mujeres;1 de abril de 1990;""
24 años;Mujeres;1 de enero de 1990;316.785
24 años;Mujeres;1 de octubre de 1989;""
24 años;Mujeres;1 de julio de 1989;320.010
24 años;Mujeres;1 de abril de 1989;""
24 años;Mujeres;1 de enero de 1989;323.431
24 años;Mujeres;1 de octubre de 1988;""
24 años;Mujeres;1 de julio de 1988;317.278
24 años;Mujeres;1 de abril de 1988;""
24 años;Mujeres;1 de enero de 1988;311.133
24 años;Mujeres;1 de octubre de 1987;""
24 años;Mujeres;1 de julio de 1987;307.162
24 años;Mujeres;1 de abril de 1987;""
24 años;Mujeres;1 de enero de 1987;303.092
24 años;Mujeres;1 de octubre de 1986;""
24 años;Mujeres;1 de julio de 1986;301.176
24 años;Mujeres;1 de abril de 1986;""
24 años;Mujeres;1 de enero de 1986;299.200
24 años;Mujeres;1 de octubre de 1985;""
24 años;Mujeres;1 de julio de 1985;302.729
24 años;Mujeres;1 de abril de 1985;""
24 años;Mujeres;1 de enero de 1985;306.296
24 años;Mujeres;1 de octubre de 1984;""
24 años;Mujeres;1 de julio de 1984;301.303
24 años;Mujeres;1 de abril de 1984;""
24 años;Mujeres;1 de enero de 1984;296.065
24 años;Mujeres;1 de octubre de 1983;""
24 años;Mujeres;1 de julio de 1983;293.858
24 años;Mujeres;1 de abril de 1983;""
24 años;Mujeres;1 de enero de 1983;291.537
24 años;Mujeres;1 de octubre de 1982;""
24 años;Mujeres;1 de julio de 1982;288.771
24 años;Mujeres;1 de abril de 1982;""
24 años;Mujeres;1 de enero de 1982;285.923
24 años;Mujeres;1 de octubre de 1981;""
24 años;Mujeres;1 de julio de 1981;277.057
24 años;Mujeres;1 de abril de 1981;""
24 años;Mujeres;1 de enero de 1981;268.262
24 años;Mujeres;1 de octubre de 1980;""
24 años;Mujeres;1 de julio de 1980;265.464
24 años;Mujeres;1 de abril de 1980;""
24 años;Mujeres;1 de enero de 1980;262.984
24 años;Mujeres;1 de octubre de 1979;""
24 años;Mujeres;1 de julio de 1979;259.319
24 años;Mujeres;1 de abril de 1979;""
24 años;Mujeres;1 de enero de 1979;255.634
24 años;Mujeres;1 de octubre de 1978;""
24 años;Mujeres;1 de julio de 1978;255.626
24 años;Mujeres;1 de abril de 1978;""
24 años;Mujeres;1 de enero de 1978;255.892
24 años;Mujeres;1 de octubre de 1977;""
24 años;Mujeres;1 de julio de 1977;258.267
24 años;Mujeres;1 de abril de 1977;""
24 años;Mujeres;1 de enero de 1977;260.589
24 años;Mujeres;1 de octubre de 1976;""
24 años;Mujeres;1 de julio de 1976;253.027
24 años;Mujeres;1 de abril de 1976;""
24 años;Mujeres;1 de enero de 1976;245.113
24 años;Mujeres;1 de octubre de 1975;""
24 años;Mujeres;1 de julio de 1975;246.685
24 años;Mujeres;1 de abril de 1975;""
24 años;Mujeres;1 de enero de 1975;248.422
24 años;Mujeres;1 de octubre de 1974;""
24 años;Mujeres;1 de julio de 1974;251.029
24 años;Mujeres;1 de abril de 1974;""
24 años;Mujeres;1 de enero de 1974;253.358
24 años;Mujeres;1 de octubre de 1973;""
24 años;Mujeres;1 de julio de 1973;261.566
24 años;Mujeres;1 de abril de 1973;""
24 años;Mujeres;1 de enero de 1973;269.580
24 años;Mujeres;1 de octubre de 1972;""
24 años;Mujeres;1 de julio de 1972;257.339
24 años;Mujeres;1 de abril de 1972;""
24 años;Mujeres;1 de enero de 1972;245.000
24 años;Mujeres;1 de octubre de 1971;""
24 años;Mujeres;1 de julio de 1971;239.569
24 años;Mujeres;1 de abril de 1971;""
24 años;Mujeres;1 de enero de 1971;234.037
25 años;Total;1 de enero de 2025;538.328
25 años;Total;1 de octubre de 2024;529.733
25 años;Total;1 de julio de 2024;520.178
25 años;Total;1 de abril de 2024;515.670
25 años;Total;1 de enero de 2024;511.085
25 años;Total;1 de octubre de 2023;507.074
25 años;Total;1 de julio de 2023;505.013
25 años;Total;1 de abril de 2023;505.562
25 años;Total;1 de enero de 2023;504.965
25 años;Total;1 de octubre de 2022;501.632
25 años;Total;1 de julio de 2022;494.977
25 años;Total;1 de abril de 2022;487.341
25 años;Total;1 de enero de 2022;482.585
25 años;Total;1 de octubre de 2021;478.726
25 años;Total;1 de julio de 2021;480.890
25 años;Total;1 de abril de 2021;482.143
25 años;Total;1 de enero de 2021;482.112
25 años;Total;1 de octubre de 2020;""
25 años;Total;1 de julio de 2020;483.076
25 años;Total;1 de abril de 2020;""
25 años;Total;1 de enero de 2020;483.500
25 años;Total;1 de octubre de 2019;""
25 años;Total;1 de julio de 2019;484.457
25 años;Total;1 de abril de 2019;""
25 años;Total;1 de enero de 2019;487.082
25 años;Total;1 de octubre de 2018;""
25 años;Total;1 de julio de 2018;487.426
25 años;Total;1 de abril de 2018;""
25 años;Total;1 de enero de 2018;491.087
25 años;Total;1 de octubre de 2017;""
25 años;Total;1 de julio de 2017;485.553
25 años;Total;1 de abril de 2017;""
25 años;Total;1 de enero de 2017;483.148
25 años;Total;1 de octubre de 2016;""
25 años;Total;1 de julio de 2016;484.608
25 años;Total;1 de abril de 2016;""
25 años;Total;1 de enero de 2016;488.028
25 años;Total;1 de octubre de 2015;""
25 años;Total;1 de julio de 2015;492.801
25 años;Total;1 de abril de 2015;""
25 años;Total;1 de enero de 2015;499.099
25 años;Total;1 de octubre de 2014;""
25 años;Total;1 de julio de 2014;505.646
25 años;Total;1 de abril de 2014;""
25 años;Total;1 de enero de 2014;513.825
25 años;Total;1 de octubre de 2013;""
25 años;Total;1 de julio de 2013;522.689
25 años;Total;1 de abril de 2013;""
25 años;Total;1 de enero de 2013;533.293
25 años;Total;1 de octubre de 2012;""
25 años;Total;1 de julio de 2012;544.420
25 años;Total;1 de abril de 2012;""
25 años;Total;1 de enero de 2012;555.641
25 años;Total;1 de octubre de 2011;""
25 años;Total;1 de julio de 2011;567.845
25 años;Total;1 de abril de 2011;""
25 años;Total;1 de enero de 2011;580.841
25 años;Total;1 de octubre de 2010;""
25 años;Total;1 de julio de 2010;595.007
25 años;Total;1 de abril de 2010;""
25 años;Total;1 de enero de 2010;609.717
25 años;Total;1 de octubre de 2009;""
25 años;Total;1 de julio de 2009;622.669
25 años;Total;1 de abril de 2009;""
25 años;Total;1 de enero de 2009;634.832
25 años;Total;1 de octubre de 2008;""
25 años;Total;1 de julio de 2008;651.648
25 años;Total;1 de abril de 2008;""
25 años;Total;1 de enero de 2008;665.323
25 años;Total;1 de octubre de 2007;""
25 años;Total;1 de julio de 2007;672.111
25 años;Total;1 de abril de 2007;""
25 años;Total;1 de enero de 2007;676.476
25 años;Total;1 de octubre de 2006;""
25 años;Total;1 de julio de 2006;685.089
25 años;Total;1 de abril de 2006;""
25 años;Total;1 de enero de 2006;696.049
25 años;Total;1 de octubre de 2005;""
25 años;Total;1 de julio de 2005;701.659
25 años;Total;1 de abril de 2005;""
25 años;Total;1 de enero de 2005;703.213
25 años;Total;1 de octubre de 2004;""
25 años;Total;1 de julio de 2004;709.424
25 años;Total;1 de abril de 2004;""
25 años;Total;1 de enero de 2004;720.640
25 años;Total;1 de octubre de 2003;""
25 años;Total;1 de julio de 2003;718.080
25 años;Total;1 de abril de 2003;""
25 años;Total;1 de enero de 2003;715.102
25 años;Total;1 de octubre de 2002;""
25 años;Total;1 de julio de 2002;714.369
25 años;Total;1 de abril de 2002;""
25 años;Total;1 de enero de 2002;712.159
25 años;Total;1 de octubre de 2001;""
25 años;Total;1 de julio de 2001;705.694
25 años;Total;1 de abril de 2001;""
25 años;Total;1 de enero de 2001;704.778
25 años;Total;1 de octubre de 2000;""
25 años;Total;1 de julio de 2000;701.805
25 años;Total;1 de abril de 2000;""
25 años;Total;1 de enero de 2000;698.754
25 años;Total;1 de octubre de 1999;""
25 años;Total;1 de julio de 1999;691.541
25 años;Total;1 de abril de 1999;""
25 años;Total;1 de enero de 1999;684.518
25 años;Total;1 de octubre de 1998;""
25 años;Total;1 de julio de 1998;683.954
25 años;Total;1 de abril de 1998;""
25 años;Total;1 de enero de 1998;683.623
25 años;Total;1 de octubre de 1997;""
25 años;Total;1 de julio de 1997;677.986
25 años;Total;1 de abril de 1997;""
25 años;Total;1 de enero de 1997;672.306
25 años;Total;1 de octubre de 1996;""
25 años;Total;1 de julio de 1996;668.307
25 años;Total;1 de abril de 1996;""
25 años;Total;1 de enero de 1996;664.320
25 años;Total;1 de octubre de 1995;""
25 años;Total;1 de julio de 1995;659.976
25 años;Total;1 de abril de 1995;""
25 años;Total;1 de enero de 1995;655.455
25 años;Total;1 de octubre de 1994;""
25 años;Total;1 de julio de 1994;652.675
25 años;Total;1 de abril de 1994;""
25 años;Total;1 de enero de 1994;649.816
25 años;Total;1 de octubre de 1993;""
25 años;Total;1 de julio de 1993;652.855
25 años;Total;1 de abril de 1993;""
25 años;Total;1 de enero de 1993;655.863
25 años;Total;1 de octubre de 1992;""
25 años;Total;1 de julio de 1992;649.584
25 años;Total;1 de abril de 1992;""
25 años;Total;1 de enero de 1992;643.182
25 años;Total;1 de octubre de 1991;""
25 años;Total;1 de julio de 1991;641.672
25 años;Total;1 de abril de 1991;""
25 años;Total;1 de enero de 1991;641.087
25 años;Total;1 de octubre de 1990;""
25 años;Total;1 de julio de 1990;646.760
25 años;Total;1 de abril de 1990;""
25 años;Total;1 de enero de 1990;652.730
25 años;Total;1 de octubre de 1989;""
25 años;Total;1 de julio de 1989;641.181
25 años;Total;1 de abril de 1989;""
25 años;Total;1 de enero de 1989;629.598
25 años;Total;1 de octubre de 1988;""
25 años;Total;1 de julio de 1988;620.749
25 años;Total;1 de abril de 1988;""
25 años;Total;1 de enero de 1988;611.805
25 años;Total;1 de octubre de 1987;""
25 años;Total;1 de julio de 1987;607.696
25 años;Total;1 de abril de 1987;""
25 años;Total;1 de enero de 1987;603.327
25 años;Total;1 de octubre de 1986;""
25 años;Total;1 de julio de 1986;606.588
25 años;Total;1 de abril de 1986;""
25 años;Total;1 de enero de 1986;609.225
25 años;Total;1 de octubre de 1985;""
25 años;Total;1 de julio de 1985;601.478
25 años;Total;1 de abril de 1985;""
25 años;Total;1 de enero de 1985;593.645
25 años;Total;1 de octubre de 1984;""
25 años;Total;1 de julio de 1984;591.178
25 años;Total;1 de abril de 1984;""
25 años;Total;1 de enero de 1984;588.853
25 años;Total;1 de octubre de 1983;""
25 años;Total;1 de julio de 1983;583.311
25 años;Total;1 de abril de 1983;""
25 años;Total;1 de enero de 1983;577.515
25 años;Total;1 de octubre de 1982;""
25 años;Total;1 de julio de 1982;558.796
25 años;Total;1 de abril de 1982;""
25 años;Total;1 de enero de 1982;539.890
25 años;Total;1 de octubre de 1981;""
25 años;Total;1 de julio de 1981;533.709
25 años;Total;1 de abril de 1981;""
25 años;Total;1 de enero de 1981;527.901
25 años;Total;1 de octubre de 1980;""
25 años;Total;1 de julio de 1980;518.602
25 años;Total;1 de abril de 1980;""
25 años;Total;1 de enero de 1980;509.255
25 años;Total;1 de octubre de 1979;""
25 años;Total;1 de julio de 1979;511.444
25 años;Total;1 de abril de 1979;""
25 años;Total;1 de enero de 1979;513.913
25 años;Total;1 de octubre de 1978;""
25 años;Total;1 de julio de 1978;518.405
25 años;Total;1 de abril de 1978;""
25 años;Total;1 de enero de 1978;523.060
25 años;Total;1 de octubre de 1977;""
25 años;Total;1 de julio de 1977;508.996
25 años;Total;1 de abril de 1977;""
25 años;Total;1 de enero de 1977;494.208
25 años;Total;1 de octubre de 1976;""
25 años;Total;1 de julio de 1976;496.356
25 años;Total;1 de abril de 1976;""
25 años;Total;1 de enero de 1976;498.870
25 años;Total;1 de octubre de 1975;""
25 años;Total;1 de julio de 1975;503.364
25 años;Total;1 de abril de 1975;""
25 años;Total;1 de enero de 1975;507.105
25 años;Total;1 de octubre de 1974;""
25 años;Total;1 de julio de 1974;524.020
25 años;Total;1 de abril de 1974;""
25 años;Total;1 de enero de 1974;540.659
25 años;Total;1 de octubre de 1973;""
25 años;Total;1 de julio de 1973;518.437
25 años;Total;1 de abril de 1973;""
25 años;Total;1 de enero de 1973;496.107
25 años;Total;1 de octubre de 1972;""
25 años;Total;1 de julio de 1972;483.952
25 años;Total;1 de abril de 1972;""
25 años;Total;1 de enero de 1972;471.518
25 años;Total;1 de octubre de 1971;""
25 años;Total;1 de julio de 1971;488.362
25 años;Total;1 de abril de 1971;""
25 años;Total;1 de enero de 1971;505.288
25 años;Hombres;1 de enero de 2025;276.534
25 años;Hombres;1 de octubre de 2024;272.188
25 años;Hombres;1 de julio de 2024;267.262
25 años;Hombres;1 de abril de 2024;264.805
25 años;Hombres;1 de enero de 2024;262.384
25 años;Hombres;1 de octubre de 2023;259.970
25 años;Hombres;1 de julio de 2023;258.837
25 años;Hombres;1 de abril de 2023;258.549
25 años;Hombres;1 de enero de 2023;257.588
25 años;Hombres;1 de octubre de 2022;255.765
25 años;Hombres;1 de julio de 2022;251.960
25 años;Hombres;1 de abril de 2022;247.976
25 años;Hombres;1 de enero de 2022;245.778
25 años;Hombres;1 de octubre de 2021;244.288
25 años;Hombres;1 de julio de 2021;245.349
25 años;Hombres;1 de abril de 2021;245.826
25 años;Hombres;1 de enero de 2021;245.547
25 años;Hombres;1 de octubre de 2020;""
25 años;Hombres;1 de julio de 2020;245.818
25 años;Hombres;1 de abril de 2020;""
25 años;Hombres;1 de enero de 2020;245.707
25 años;Hombres;1 de octubre de 2019;""
25 años;Hombres;1 de julio de 2019;246.185
25 años;Hombres;1 de abril de 2019;""
25 años;Hombres;1 de enero de 2019;247.206
25 años;Hombres;1 de octubre de 2018;""
25 años;Hombres;1 de julio de 2018;247.145
25 años;Hombres;1 de abril de 2018;""
25 años;Hombres;1 de enero de 2018;248.583
25 años;Hombres;1 de octubre de 2017;""
25 años;Hombres;1 de julio de 2017;246.091
25 años;Hombres;1 de abril de 2017;""
25 años;Hombres;1 de enero de 2017;244.871
25 años;Hombres;1 de octubre de 2016;""
25 años;Hombres;1 de julio de 2016;245.171
25 años;Hombres;1 de abril de 2016;""
25 años;Hombres;1 de enero de 2016;246.319
25 años;Hombres;1 de octubre de 2015;""
25 años;Hombres;1 de julio de 2015;248.595
25 años;Hombres;1 de abril de 2015;""
25 años;Hombres;1 de enero de 2015;251.446
25 años;Hombres;1 de octubre de 2014;""
25 años;Hombres;1 de julio de 2014;254.472
25 años;Hombres;1 de abril de 2014;""
25 años;Hombres;1 de enero de 2014;258.227
25 años;Hombres;1 de octubre de 2013;""
25 años;Hombres;1 de julio de 2013;262.659
25 años;Hombres;1 de abril de 2013;""
25 años;Hombres;1 de enero de 2013;268.053
25 años;Hombres;1 de octubre de 2012;""
25 años;Hombres;1 de julio de 2012;273.685
25 años;Hombres;1 de abril de 2012;""
25 años;Hombres;1 de enero de 2012;279.407
25 años;Hombres;1 de octubre de 2011;""
25 años;Hombres;1 de julio de 2011;286.511
25 años;Hombres;1 de abril de 2011;""
25 años;Hombres;1 de enero de 2011;293.918
25 años;Hombres;1 de octubre de 2010;""
25 años;Hombres;1 de julio de 2010;301.719
25 años;Hombres;1 de abril de 2010;""
25 años;Hombres;1 de enero de 2010;309.817
25 años;Hombres;1 de octubre de 2009;""
25 años;Hombres;1 de julio de 2009;317.449
25 años;Hombres;1 de abril de 2009;""
25 años;Hombres;1 de enero de 2009;324.584
